url,source_locations
https://doi.org/10.1109/TCSII.2021.3067151,research/innovation_first_audit_20260906/report-source.md:8381 || research/innovation_first_audit_20260906/report-source.md:8951 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:378
https://doi.org/10.1109/TCSII.2024.3354738,research/concept_reassessment_20260906/report-source.md:65 || research/handoff_reconciliation_20260906/report-source.md:69 || research/innovation_first_audit_20260906/candidate_cards_v1.md:29 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:215 || research/mechanism_rebuild_gh_20260906/report-source.md:47
https://doi.org/10.1109/TCSII.2025.3626209,research/hardware_innovation_20260908/exploration_tcasii_20260911/round4_wide/literature/V4_tcas_tvlsi_tcad.md:29 || research/hardware_innovation_20260908/exploration_tcasii_20260911/web/W1_2025_2026_venues.md:208
https://doi.org/10.1109/TCSVT.2022.3156653,research/innovation_first_audit_20260906/report-source.md:7535 || research/innovation_first_audit_20260906/report-source.md:7920 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:310
https://doi.org/10.1109/TCSVT.2024.3510939,research/13_isscc_vlsi_hotchips_edge_npus.md:253 || research/innovation_first_audit_20260906/report-source.md:8495 || research/innovation_first_audit_20260906/report-source.md:8818 || research/innovation_first_audit_20260906/report-source.md:9141 || research/innovation_first_audit_20260906/report-source.md:9255 || research/innovation_first_audit_20260906/report-source.md:9464 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:386
https://doi.org/10.1109/TNNLS.2021.3108047,research/literature_audit_20260909/LITERATURE_INVENTORY.md:312
https://doi.org/10.1109/TPAMI.2020.3008413,research/literature_audit_20260909/LITERATURE_INVENTORY.md:303
https://doi.org/10.1109/TVLSI.2023.3262787,research/literature_audit_20260909/LITERATURE_INVENTORY.md:217
https://doi.org/10.1109/TVLSI.2025.3552534,research/hardware_innovation_20260908/exploration_tcasii_20260911/web/W1_2025_2026_venues.md:329
https://doi.org/10.1109/TVLSI.2025.3600953,research/hardware_innovation_20260908/exploration_tcasii_20260911/round3_gap/web/DEEP_RESEARCH4.md:49 || research/innovation_first_audit_20260906/report-source.md:4237 || research/innovation_first_audit_20260906/report-source.md:4598 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:328
https://doi.org/10.1109/VLSITechnologyandCir46769.2022.9830232,research/literature_audit_20260909/LITERATURE_INVENTORY.md:375
https://doi.org/10.1109/VLSITechnologyandCir46769.2022.9830276,research/innovation_first_audit_20260906/report-source.md:7245 || research/innovation_first_audit_20260906/report-source.md:7264 || research/innovation_first_audit_20260906/report-source.md:7511 || research/innovation_first_audit_20260906/report-source.md:8053 || research/innovation_first_audit_20260906/report-source.md:8072 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:322
https://doi.org/10.1109/VLSITechnologyandCir46769.2022.9830409,research/literature_audit_20260909/LITERATURE_INVENTORY.md:373
https://doi.org/10.1109/VLSITechnologyandCir46783.2024.10631426,research/innovation_first_audit_20260906/report-source.md:8343 || research/innovation_first_audit_20260906/report-source.md:8685 || research/innovation_first_audit_20260906/report-source.md:9027 || research/innovation_first_audit_20260906/report-source.md:9274 || research/innovation_first_audit_20260906/report-source.md:9388 || research/innovation_first_audit_20260906/report-source.md:9545 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:376
https://doi.org/10.1109/access.2019.2920335,research/01_ann_sparsity_mechanisms.md:283
https://doi.org/10.1109/dac18074.2021.9586092,research/01_ann_sparsity_mechanisms.md:281
https://doi.org/10.1109/iccad57390.2023.10323651,research/01_ann_sparsity_mechanisms.md:167
https://doi.org/10.1109/iccad66269.2025.11240807,research/01_ann_sparsity_mechanisms.md:139
https://doi.org/10.1109/isca52012.2021.00011,research/13_isscc_vlsi_hotchips_edge_npus.md:58
https://doi.org/10.1109/iscas56072.2025.11043330,research/01_ann_sparsity_mechanisms.md:253
https://doi.org/10.1109/iscas56072.2025.11043529,research/01_ann_sparsity_mechanisms.md:26 || research/01_ann_sparsity_mechanisms.md:427
https://doi.org/10.1109/iscas56072.2025.11043956,research/01_ann_sparsity_mechanisms.md:166
https://doi.org/10.1109/isscc.2017.7870350,research/13_isscc_vlsi_hotchips_edge_npus.md:242
https://doi.org/10.1109/isscc.2017.7870353,research/13_isscc_vlsi_hotchips_edge_npus.md:240
https://doi.org/10.1109/isscc.2018.8310262,research/13_isscc_vlsi_hotchips_edge_npus.md:226
https://doi.org/10.1109/isscc.2019.8662302,research/13_isscc_vlsi_hotchips_edge_npus.md:227
https://doi.org/10.1109/isscc.2019.8662476,research/13_isscc_vlsi_hotchips_edge_npus.md:58
https://doi.org/10.1109/isscc42613.2021.9365928,research/13_isscc_vlsi_hotchips_edge_npus.md:58
https://doi.org/10.1109/isscc42613.2021.9365943,research/13_isscc_vlsi_hotchips_edge_npus.md:135
https://doi.org/10.1109/isscc42613.2021.9365958,research/13_isscc_vlsi_hotchips_edge_npus.md:264
https://doi.org/10.1109/isscc42614.2022.9731645,research/13_isscc_vlsi_hotchips_edge_npus.md:91
https://doi.org/10.1109/isscc42614.2022.9731686,research/13_isscc_vlsi_hotchips_edge_npus.md:80
https://doi.org/10.1109/isscc42614.2022.9731716,research/13_isscc_vlsi_hotchips_edge_npus.md:113
https://doi.org/10.1109/isscc49657.2024.10454330,research/13_isscc_vlsi_hotchips_edge_npus.md:102
https://doi.org/10.1109/jssc.2016.2616357,research/13_isscc_vlsi_hotchips_edge_npus.md:239
https://doi.org/10.1109/jssc.2017.2778281,research/13_isscc_vlsi_hotchips_edge_npus.md:241
https://doi.org/10.1109/jssc.2021.3113569,research/13_isscc_vlsi_hotchips_edge_npus.md:135
https://doi.org/10.1109/jssc.2022.3214064,research/13_isscc_vlsi_hotchips_edge_npus.md:113
https://doi.org/10.1109/jssc.2023.3234893,research/13_isscc_vlsi_hotchips_edge_npus.md:146
https://doi.org/10.1109/jssc.2023.3236566,research/13_isscc_vlsi_hotchips_edge_npus.md:124
https://doi.org/10.1109/jssc.2024.3397189,research/13_isscc_vlsi_hotchips_edge_npus.md:80
https://doi.org/10.1109/micro.2016.7783722,research/13_isscc_vlsi_hotchips_edge_npus.md:224
https://doi.org/10.1109/micro.2016.7783723,research/13_isscc_vlsi_hotchips_edge_npus.md:212
https://doi.org/10.1109/micro61859.2024.00107,research/01_ann_sparsity_mechanisms.md:225
https://doi.org/10.1109/tcsi.2025.3547001,research/01_ann_sparsity_mechanisms.md:56 || research/01_ann_sparsity_mechanisms.md:432
https://doi.org/10.1109/tcsi.2025.3572918,research/01_ann_sparsity_mechanisms.md:27 || research/01_ann_sparsity_mechanisms.md:429
https://doi.org/10.1109/tcsii.2021.3067151,research/13_isscc_vlsi_hotchips_edge_npus.md:179
https://doi.org/10.1109/vlsitechnologyandcir46769.2022.9830232,research/13_isscc_vlsi_hotchips_edge_npus.md:146
https://doi.org/10.1109/vlsitechnologyandcir46769.2022.9830409,research/13_isscc_vlsi_hotchips_edge_npus.md:124
https://doi.org/10.1109/vlsitechnologyandcir46783.2024.10631426,research/13_isscc_vlsi_hotchips_edge_npus.md:157
https://doi.org/10.1145/3140659.3080254,research/13_isscc_vlsi_hotchips_edge_npus.md:212 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:59
https://doi.org/10.1145/3316781.3317919,research/innovation_first_audit_20260906/report-source.md:6057 || research/innovation_first_audit_20260906/report-source.md:6228 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:136
https://doi.org/10.1145/3466752.3480125,research/07_transformer_attention_accelerators.md:248 || research/innovation_first_audit_20260906/report-source.md:5444 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:103
https://doi.org/10.1145/3489517.3530452,research/literature_audit_20260909/LITERATURE_INVENTORY.md:309
https://doi.org/10.1145/3503222.3507738,research/07_transformer_attention_accelerators.md:51 || research/07_transformer_attention_accelerators.md:250 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:105
https://doi.org/10.1145/355791.355796,research/literature_audit_20260909/LITERATURE_INVENTORY.md:40
https://doi.org/10.1145/3575693.3575747,research/01_ann_sparsity_mechanisms.md:224 || research/01_ann_sparsity_mechanisms.md:415 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:122
https://doi.org/10.1145/3579371.3589038,research/01_ann_sparsity_mechanisms.md:196 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:80
https://doi.org/10.1145/3579371.3589057,research/07_transformer_attention_accelerators.md:57 || research/07_transformer_attention_accelerators.md:251 || research/innovation_first_audit_20260906/report-source.md:5501 || research/innovation_first_audit_20260906/report-source.md:6803 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:106
https://doi.org/10.1145/3600006.3613165,research/literature_audit_20260909/LITERATURE_INVENTORY.md:117
https://doi.org/10.1145/3613424.3623786,research/01_ann_sparsity_mechanisms.md:138 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:51
https://doi.org/10.1145/3695053.3730990,codex_independent_20260905/02_literature_and_alternative_ideas.md:53 || research/audit_comparison_20260909/grok_comparison.md:36 || research/hardware_innovation_20260908/literature/sparsity_candidate_review_20260908.md:19 || research/hardware_innovation_20260908/literature/sparsity_transfer_followup_20260908.md:16 || research/hardware_innovation_20260908/prosperity_gustav_reopen_20260910/LITERATURE_DELTA.md:11 || research/hardware_innovation_20260908/prosperity_gustav_reopen_20260910/PROSPERITY_ONE_PAGE.md:9 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:50
https://doi.org/10.1145/3695053.3731035,research/hardware_innovation_20260908/exploration_tcasii_20260911/round2_absorb/literature/R2L3_firefly_bishop_phi.md:10
https://doi.org/10.1145/3695053.3731063,research/01_ann_sparsity_mechanisms.md:85 || research/01_ann_sparsity_mechanisms.md:422 || research/hardware_innovation_20260908/exploration_tcasii_20260911/literature/L3_firefly_scnn_bishop.md:9 || research/hardware_innovation_20260908/exploration_tcasii_20260911/round2_absorb/literature/R2L3_firefly_bishop_phi.md:9 || research/hardware_innovation_20260908/exploration_tcasii_20260911/web/W1_2025_2026_venues.md:94 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:90
https://doi.org/10.1145/3706628.3708864,research/innovation_first_audit_20260906/report-source.md:5786 || research/innovation_first_audit_20260906/report-source.md:5943 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:118
https://doi.org/10.1145/3720473,research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_chain/fast_temporal_recovery_lifting40/schedule_compare_same_port/full_chain/preview_sn2_chain/bn_zero_interface.md:5
https://doi.org/10.1145/3777387,research/hardware_innovation_20260908/exploration_tcasii_20260911/web/W1_2025_2026_venues.md:344 || research/hardware_innovation_20260908/psn/cmvm_20260909/da4ml_official/README.md:13 || research/hardware_innovation_20260908/psn/cmvm_20260909/da4ml_official/README.md:37
https://doi.org/10.1145/3777387},research/hardware_innovation_20260908/psn/cmvm_20260909/da4ml_official/README.md:47
https://doi.org/10.1145/3828526,research/c1_prosperity_fusion_20260906/README.md:44 || research/codex_deep_rebuild_20260906/report-source.md:198 || research/hardware_innovation_20260908/exploration_tcasii_20260911/web/W1_2025_2026_venues.md:319 || research/innovation_first_audit_20260906/candidate_cards_v1.md:11 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:35
https://doi.org/10.1587/elex.20.20230379,research/01_ann_sparsity_mechanisms.md:338 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:334
https://doi.org/10.23919/DATE54114.2022.9774506,research/innovation_first_audit_20260906/report-source.md:4047 || research/innovation_first_audit_20260906/report-source.md:4199 || research/innovation_first_audit_20260906/report-source.md:4427 || research/innovation_first_audit_20260906/report-source.md:4945 || research/innovation_first_audit_20260906/report-source.md:6765 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:330
https://doi.org/10.23919/VLSIC.2017.8008534,research/literature_audit_20260909/LITERATURE_INVENTORY.md:384
https://doi.org/10.23919/VLSIT.2019.8776485,research/innovation_first_audit_20260906/report-source.md:7340 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:326
https://doi.org/10.23919/date54114.2022.9774506,research/01_ann_sparsity_mechanisms.md:28 || research/01_ann_sparsity_mechanisms.md:428
https://doi.org/10.23919/vlsic.2017.8008534,research/13_isscc_vlsi_hotchips_edge_npus.md:241
https://doi.org/10.3389/fncom.2021.675741,research/innovation_first_audit_20260906/report-source.md:7416 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:395
https://doi.org/10.3390/electronics15061296,research/hardware_innovation_20260908/exploration_tcasii_20260911/web/W1_2025_2026_venues.md:545
https://doi.org/10.48550/arXiv.2609.00065,research/ep34_attention_measurement_20260907/README.md:81 || research/hardware_innovation_20260908/grok_review_20260911/CODEX_FOLLOWTHROUGH.md:80 || research/idea_screen_20260907/README.md:156 || research/idea_screen_20260907/SOURCE_LEDGER.md:51 || research/idea_screen_20260907/kdense/WORKFLOW.md:12 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:447 || research/same_workload_c1c2_20260907/WORKLOG.md:22 || research/same_workload_c1c2_20260907/report-source.md:111
https://doi.org/10.7498/aps.75.20260085,research/hardware_innovation_20260908/exploration_tcasii_20260911/web/W1_2025_2026_venues.md:554
https://eiclab.scs.gatech.edu/pages/publication.html,research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_chain/fast_temporal_quantization_review.md:23
https://emze.csail.mit.edu/documents/2023.10.micro.highlight.pdf,research/hardware_innovation_20260908/literature/finite_broadcast_pruning_notes_20260908.md:15 || research/hardware_innovation_20260908/psn/gustavsnn_hardware_direction.md:68 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:51
https://english.semi.cas.cn/ps/202112/t20211230_295419.html,research/hardware_innovation_20260908/literature/patch_conditional_fusion_followup_20260908.md:20
https://epapers2.org/biocas2024/ESR/paper_details.php?paper_id=2354,research/audit_comparison_20260909/CICC_SUPPLEMENT.md:48 || research/hardware_innovation_20260908/open_fusion_execution/circuit_followup/README.md:27
https://epapers2.org/biocas2026/ESR/paper_details.php?paper_id=8127,research/hardware_innovation_20260908/sparsity_hardware_next_20260908.md:38
https://epub.uni-regensburg.de/76770/1/1-s2.0-S1383762125001316-main.pdf,research/hardware_innovation_20260908/README.md:284 || research/hardware_innovation_20260908/psn/independent_review.md:21 || research/hardware_innovation_20260908/psn/psn_decision_one_page.md:11 || research/literature_audit_20260909/LITERATURE_INVENTORY.md:185
https://escholarship.org/content/qt58s6j4qq/qt58s6j4qq_noSplash_dde1f5459a65e508b012d6f254a34805.pdf?t=ros586,research/audit_comparison_20260909/novelty_review.md:19 || research/hardware_innovation_20260908/algorithm/patch_probe/residual_consumer_probe/projection_chain/preview_gate_only_review.md:7 || research/hardware_innovation_20260908/literature/direct_priors_20260909/fusion_opportunities.md:19 || research/hardware_innovation_20260908/literature/patch_conditional_fusion_followup_20260908.md:141 || research/hardware_innovation_20260908/literature/patch_conditional_fusion_followup_20260908.md:178
